112 4
1 1 -1.362301947313597
1 2 3.8726276866608003
1 3 2.566643614304003
1 4 -7.15294780915436
2 1 -2.9368398170210646
2 2 2.188580711108589
2 3 -1.0613069327938998
2 4 2.595441557038992
3 1 4.532473602486118
3 2 -0.8067343455345776
3 3 -0.8556513816900763
3 4 0.32489694164415167
4 1 -3.562534641582739
4 2 -3.2526709663920212
4 3 2.287890019880291
4 4 4.4248352147521635
1 5 0.2824485715642192
2 6 0.11369580465977068
3 7 0.2968415002817725
4 8 0.07759631969008608
5 5 2.059261254417634
5 6 0.19398617913701183
5 7 2.5519019287365983
5 8 -3.5554070902900228
6 5 4.71654003813106
6 6 -3.9298869254416355
6 7 -5.565161806234123
6 8 3.8526444944401828
7 5 1.0195548872485773
7 6 4.658175371804159
7 7 -1.622865663356631
7 8 -3.5525010224045483
8 5 -1.6405453873142204
8 6 -1.6604382814975758
8 7 1.4957288387450203
8 8 3.6588710085201996
5 9 0.17610413357716448
6 10 0.19924866605036254
7 11 0.19504393859459024
8 12 0.26682580027778496
5 4 0.07205816136753747
6 4 0.2663133907253109
7 4 0.09645567636813417
8 4 0.05476506461326423
9 9 -4.106079347968709
9 10 3.2954997594307573
9 11 1.138799760350427
9 12 -2.870433392606093
10 9 -3.831429627914063
10 10 -3.081744880851378
10 11 3.08520246847232
10 12 3.310505198234492
11 9 -0.49049382802015196
11 10 3.2045922479500035
11 11 -2.600278147354231
11 12 1.5461600204389054
12 9 7.549094546477515
12 10 -2.684916522513058
12 11 -0.19528614857661344
12 12 0.43683259630318455
9 13 0.023566823242195157
10 14 0.05177156162000433
11 15 0.2760053987024623
12 16 0.11931759502639694
9 8 0.23679168852727078
10 8 0.07572337783575939
11 8 0.18259748606138473
12 8 0.1944835205947726
13 13 5.073022872760519
13 14 2.439889404490388
13 15 -5.526861486883611
13 16 1.360871484084508
14 13 -5.762779134465163
14 14 1.0219692458810574
14 15 2.716373891727745
14 16 -0.0710687812728575
15 13 0.576695671405882
15 14 0.2391004248701482
15 15 2.6054105976874595
15 16 -2.584280906346343
16 13 1.6875044352162685
16 14 -4.392686115964509
16 15 0.8478026868567626
16 16 4.853542636804967
13 17 0.10729600413094277
14 18 0.29730714304875183
15 19 0.19824928159844415
16 20 0.1496359260046722
13 12 0.08429961095666257
14 12 0.15907965757830822
15 12 0.1432027452640373
16 12 0.23942776542837915
17 17 2.4347728771647175
17 18 2.7812360318518454
17 19 -3.4236492760830775
17 20 -0.2586121340440277
18 17 -2.5658738496323603
18 18 4.294334072974382
18 19 1.1024486329091365
18 20 -1.541001957295661
19 17 1.6581916160672676
19 18 -3.0486579957011495
19 19 6.079287314413578
19 20 -4.333150835039297
20 17 0.9438730600950807
20 18 -2.1800571845845487
20 19 -3.0581273540666842
20 20 5.3999745176307945
17 21 0.24801507062734496
18 22 0.22765155534591383
19 23 0.20903226175031608
20 24 0.05248698832227031
17 16 0.2872974424087435
18 16 0.04719074192831228
19 16 0.21851592253396412
20 16 0.0645127387572891
21 21 1.8166758554641873
21 22 1.668304399809966
21 23 1.7875828177562096
21 24 -3.3495981179098138
22 21 0.7173600533374197
22 22 0.28849108155127123
22 23 -4.924538342892291
22 24 3.602315644592952
23 21 1.2450638768983593
23 22 -5.847320903838981
23 23 3.8182408649857646
23 24 1.3838668349775256
24 21 -4.088674389245111
24 22 6.163406420923016
24 23 -0.7408226315709131
24 24 0.4319134954276302
21 25 0.040361208380095936
22 26 0.09075355176527625
23 27 0.22864438525230552
24 28 0.1659878312028559
21 20 0.1121069223408667
22 20 0.08573473405402877
23 20 0.15159509988357922
24 20 0.2814456516087456
25 25 3.1086785038119675
25 26 -1.4979427070728226
25 27 -2.7649448411594717
25 28 2.9073802811013443
26 25 2.9283761397285413
26 26 -1.9874089048285482
26 27 1.469447379483462
26 28 -1.3506691129151571
27 25 -5.57219720252371
27 26 0.47980004062872594
27 27 4.919328081602095
27 28 1.9005705914335438
28 25 -3.623576766118709
28 26 6.540985276978922
28 27 -1.2522070308163031
28 28 -2.2161623127376986
25 29 0.08243482322148572
26 30 0.26036263424657274
27 31 0.2549859680167107
28 32 0.08788867785035644
25 24 0.19585341843251883
26 24 0.21937734727992012
27 24 0.21616690546715636
28 24 0.20576494527096537
29 29 1.411756176896725
29 30 4.389642707393222
29 31 -1.7864130295400986
29 32 -3.048916731304286
30 29 2.553218842084594
30 30 -1.9481379440660656
30 31 5.766333154151045
30 32 -3.044594412272245
31 29 -4.722281295835202
31 30 1.7116271044815783
31 31 -2.6790973032363676
31 32 4.836574422758383
32 29 2.1967713371051176
32 30 -3.4325580698850886
32 31 -0.8265346118715567
32 32 2.5150456065720577
29 33 0.19913755487491727
30 34 0.08653246936072286
31 35 0.19299751302311569
32 36 0.19109244617247453
29 28 0.16960761933082832
30 28 0.0607381204460768
31 28 0.1299255266777272
32 28 0.2768206528569979
33 33 -2.1130743763650366
33 34 6.07735106092353
33 35 -2.9056192696357312
33 36 1.3922518150700516
34 33 1.042718357118694
34 34 -1.8643800713830745
34 35 4.443414000314242
34 36 -2.2067976446624384
35 33 -1.6613162271519808
35 34 -5.347852663245056
35 35 2.40904155233727
35 36 3.4818696580057256
36 33 5.186262429951714
36 34 -1.966234991720335
36 35 -0.6666768310522125
36 36 -2.1327026509613822
33 37 0.22217215158545414
34 38 0.2553729887547147
35 39 0.13277501432303612
36 40 0.11662885463481781
33 32 0.1729501972948484
34 32 0.11611442024740323
35 32 0.26590446675744345
36 32 0.2080865659516701
37 37 -1.6071730187507802
37 38 -1.6055422548130651
37 39 0.2505903081951235
37 40 3.4190625710698197
38 37 3.288688012208462
38 38 -1.1816979226307256
38 39 3.137000686364586
38 40 -4.015249470512859
39 37 -5.083914087149702
39 38 4.157505539008871
39 39 0.9157252114109978
39 40 0.7024345543782528
40 37 1.0777757093199378
40 38 2.023674571658845
40 39 -6.145446017408355
40 40 4.839958308373378
